Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/25/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
IDA blend,IDB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,29.11368082,31.14752095,31.85885715,33.10448291,32.83608556,33.11526533,30.87343256,32.68424425,29.11300905,28.52251551,28.42254961,26.96256814,28.86742102,31.93991187,28.91686085,27.93525253,29.93065062,32.22784541,30.71774018,26.38810662,28.81973277,34.50950234,31.97355479,27.81988054,26.42958425,26.19077778,26.27298075,26.12660969,28.08290005,22.77853439,22.67547277,22.09095912,21.78404556,21.58221045,22.17006936,22.35775833,
Indonesia,IDN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.30528883,13.78659697,13.66907682,13.69792627,13.67770147,13.92882062,13.95042657,
IDA only,IDX,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,35.56925517,35.67237281,35.6220749,37.01162053,36.08739492,36.3738296,37.10861425,37.1904759,36.64890649,34.51161836,35.15043101,34.22465525,34.50871037,33.60538837,32.27052071,32.39797407,32.27975709,31.28350041,30.14641473,28.65884666,28.60104452,27.10579113,26.2036719,27.0937846,27.09447287,26.37270762,25.71980028,26.91756296,26.070825,25.28819867,24.69734037,24.12080509,
Isle of Man,IMN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,44.13976717,43.32340976,41.36831481,42.59932816,44.5525256,42.43109775,43.36506005,46.17772152,45.13632114,44.89060014,43.51067865,41.7756011,41.77121685,44.91596938,41.80497236,39.01327372,37.07943961,38.46614846,36.78337959,34.87254905,36.70204813,35.33244622,34.09886606,34.78906383,33.40515117,32.03845645,30.84142377,30.26484638,31.31933343,30.04540935,30.09983944,30.47961223,29.80148425,29.74062999,29.3206319,27.23028174,28.13360613,26.84718426,26.74759499,25.41109292,23.87575713,23.77251825,21.46336794,21.51212494,19.73431131,19.50824595,18.96655429,18.93341592,18.44397514,18.39450669,18.88068634,18.52667235,18.20235301,18.58866637,18.0194629,17.46214981,17.35259534,
Not classified,INX,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.406877109,5.457098683,4.393116251,3.852631988,2.895520404,2.817453715,2.242164919,1.959428376,1.672610298,1.792878017,1.178518381,1.047796349,1.174488631,0.949495399,0.619328742,1.056199912,1.327222884,1.09006044,1.222930521,1.402438846,0.961892395,0.998347973,
"Iran, Islamic Rep.",IRN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,27.47397311,26.29542123,25.12097246,23.54307681,21.88034399,19.64619343,18.59513866,17.57332316,16.90182245,15.47000641,13.8482714,13.47710786,12.62725974,10.25281166,7.012959258,6.803123317,6.621050747,5.839232392,7.685949439,8.577775712,11.30514842,13.88979032,13.00058774,11.39496271,12.74252133,13.23141611,15.7754742,16.82493478,15.7436579,15.97893032,12.76277027,12.32198512,12.39112289,10.39080277,10.46119865,12.46770756,10.32266954,9.840956972,11.57510451,9.961976217,9.126249755,8.391725207,7.898396505,7.535905059,6.914975064,6.404055875,6.990409636,7.150835556,6.113069084,6.98277883,6.558529717,5.474623608,7.678975034,9.844188717,10.00587349,10.75332954,9.96187961,
Iraq,IRQ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.812546277,9.715424914,9.140963538,8.379253295,8.867272873,8.787542304,7.398187961,6.269829789,5.761054022,5.749811788,5.236952242,5.857200974,6.677464541,7.498200264,7.764563229,7.733485506,6.925897701,6.171240112,6.254839884,,
Israel,ISR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95593071,1.789739315,1.67410129,1.87409375,1.61243104,1.413617948,1.640643813,1.687958116,1.577322688,1.487778315,1.751047632,1.683374775,1.617473481,1.669806865,1.94791177,1.687106226,1.710479843,1.361121515,1.336496812,1.282807475,1.309181845,1.303686516,
Italy,ITA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.465736845,3.547975744,3.423770599,3.280681956,3.275392682,3.278415478,3.262427695,3.14942286,3.071393953,3.031029739,2.849067595,2.75384349,2.620308181,2.598252123,2.597080736,2.249634849,2.165322543,2.10492744,2.068599679,1.980063606,1.968942935,2.100216543,2.189049744,2.327682156,2.159104254,2.243021012,2.095540311,
Jamaica,JAM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.026135463,8.754833016,9.023200479,8.385567259,7.929728234,8.068464026,7.546452267,7.039907281,6.946457404,6.255834324,5.945085783,5.710288717,5.937282367,5.923927692,5.33008103,5.638675224,6.276647516,6.135118046,6.563621205,6.748869686,7.045239737,7.053570061,7.50505337,7.968496594,
Jordan,JOR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,15.43555782,11.01774043,16.92894611,10.57220708,13.60662887,11.64221486,13.34519573,13.29501916,8.778089888,16.46043165,7.901622187,8.331695815,8.676325321,10.81005194,6.836089224,7.857952399,6.081853517,6.164974451,6.863173671,5.645440888,5.481389297,5.900268429,6.735336767,6.67054489,6.032915075,7.711351922,8.140241586,7.894083459,5.975246647,5.226121363,4.323055536,3.826867308,3.332510966,3.065368642,2.382291765,2.34583584,2.272840037,2.546151635,2.830120319,2.808625699,3.112753102,2.946033909,2.84224163,2.696953377,3.052244888,3.416266121,3.326073337,3.132373372,3.401728437,3.779930984,4.173984194,4.296789834,
Japan,JPN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.948127025,1.702034515,1.70405647,1.55934716,1.630887642,1.594313745,1.533609288,1.388897425,1.392168073,1.313721248,1.241737308,1.122113555,1.093974488,1.060594352,1.060213624,1.083822285,1.10494891,1.080808798,1.147816338,1.110976027,1.064885187,1.068470967,,
Kazakhstan,KAZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.70777989,17.50765637,15.45252279,12.89298086,12.7881388,11.95654068,9.110731112,10.47616455,8.687818554,9.372502038,8.616010247,8.434682439,7.579146721,6.787898416,5.879093585,6.09658892,5.716511381,6.443248242,4.765331949,5.473721751,4.662189426,4.928267513,4.686800311,4.965633885,4.826621874,
Kenya,KEN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,38.19155941,36.81541105,40.59767712,41.54437458,39.80007234,35.28155468,37.87619875,36.50970115,34.59922843,33.78540088,33.29286623,31.37739887,35.19446864,35.46295757,35.36322965,34.15437003,37.90314138,41.95099653,36.92241142,34.59571119,32.59223737,32.49981199,33.36459631,34.21953403,33.97064135,32.59379147,33.04248714,31.54722807,29.89012658,30.1853349,29.5185789,28.14057919,28.73904782,31.52343009,33.32094939,31.13312868,30.7391782,30.9053427,31.23148551,32.38384385,32.36397421,31.33007599,29.13061411,29.0290549,28.04234626,27.19868287,23.1567228,23.26753427,24.92250549,26.14393823,27.83118698,29.2738701,29.11717833,29.42832942,30.37032275,33.30205553,35.59744201,
Kyrgyz Republic,KGZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.83183183,33.60655738,33.53643909,36.97773245,39.04802022,41.00977262,40.88144549,43.90206406,49.74640259,44.61260364,39.53307842,37.6788422,36.74896846,37.29128665,37.68295945,37.06427879,33.27358723,31.94579994,32.76990224,31.07579524,27.03691275,21.08163228,19.44041794,18.62067475,19.17020146,17.00265431,17.106481,15.93894811,14.86170662,
Cambodia,KHM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.62542393,47.80760832,50.07138935,46.92872009,46.93093269,46.85502866,43.73294655,38.28448009,36.46804773,33.18670534,33.92010865,31.47952354,32.74097669,31.98221638,32.2630819,35.23077825,36.07120067,36.45553776,37.11401608,36.04833098,33.94190816,30.92004347,28.63324512,26.66132108,
Kiribati,KIR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,19.62365591,18.50244617,20.74352298,26.93750247,26.21501706,26.48339856,44.34960737,35.37646049,26.75795986,27.89032908,33.73497491,28.08364544,18.60236543,28.33037854,30.75693179,30.34775809,30.2434574,29.53405321,27.37005871,25.57755155,25.49658887,25.63380014,22.49227454,22.58387404,24.43050226,26.0831048,27.33694427,23.70312254,23.21427761,23.48319762,25.0627491,24.8692274,24.78546848,25.47936081,24.275422,23.01265643,,,,
St. Kitts and Nevis,KNA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,11.51893398,9.893373469,9.292283755,9.936650336,6.834993493,9.130906676,7.119834315,7.623738676,5.753272162,6.946566659,7.114140489,6.441243893,5.085534783,4.154539486,4.343019626,4.602784148,4.495203238,3.789705486,3.432702688,3.321022562,3.649170417,2.718846823,2.081248138,1.730002617,1.922787811,1.992331722,2.050186362,2.066279604,1.934332537,1.409209228,1.359316454,1.487233614,1.359129565,1.594863839,1.74170282,1.67752917,1.532676977,1.352501159,1.21104341,1.105352658,
"Korea, Rep.",KOR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,38.97692043,40.78604159,39.08858076,45.34071411,48.3317324,39.43158698,36.52609938,32.36523381,30.59993152,29.8572426,28.89246215,29.48265446,28.44410685,26.43822205,26.2615489,26.86435609,25.53388685,24.2077778,22.24060771,20.68166719,15.90986821,16.74521852,15.61305242,14.17032099,13.20949209,13.02968485,11.54878866,10.29365587,10.17688302,9.382729695,8.42484539,7.509787895,7.281553006,6.496739379,6.242162535,5.889508939,5.534632849,5.02066741,4.686318198,4.788889355,4.39291603,4.126443392,3.76357392,3.514039574,3.530028839,3.147437454,2.988785897,2.709254637,2.507695049,2.588004295,2.471120816,2.516950614,2.459144965,2.335505512,2.32942219,2.290750929,2.198331422,
Kuwait,KWT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417328927,0.406978393,0.332242285,0.329933054,0.414921284,0.496143116,0.532101797,
Latin America & Caribbean (excluding high income),LAC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,16.83508428,14.83940337,14.4781038,13.78495362,13.16001644,13.15543491,13.30574382,13.06126961,13.47553471,12.99317972,12.18881368,12.44908654,13.2915715,11.58769626,10.90913797,10.41028855,10.25709772,9.541361662,10.49051155,10.88762272,10.96161723,11.03408784,10.36563529,10.06750701,9.274317797,8.90907929,8.617023352,8.142352741,7.448734735,8.524312675,6.745034934,6.515058042,6.336194937,6.314036706,6.033161622,5.642424985,5.753473832,6.561778818,6.927991037,6.496662526,5.85161396,5.478988945,5.597478398,5.686881729,5.563142987,5.524041592,5.556539994,5.287505938,5.456268185,5.467008378,5.277425367,5.775294687,
Lao PDR,LAO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.55222066,61.22825659,58.23068704,61.8095185,57.54010593,57.57631637,55.67544165,53.34752249,52.80481927,53.30301757,53.71351225,45.16643428,43.95812359,42.69267344,41.03005854,39.02911562,36.18082162,35.26320765,36.06026429,34.86810947,35.0416864,31.44900959,29.59368965,20.35221072,19.73629988,19.65261254,19.66237967,19.47661575,
Lebanon,LBN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.108425503,7.597525238,6.891110654,7.484464902,6.910622043,7.165218925,7.110312801,6.682659356,6.666938509,6.580041992,4.330808538,3.960672199,4.816453189,5.349891817,4.815561068,4.433723504,4.28067167,4.125451277,4.060492675,4.241226259,4.321078623,3.76077238,3.76077238,
Liberia,LBR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,27.26206795,26.703911,24.62452881,24.07588106,23.16470553,24.6175257,24.10147704,24.42499936,22.52378443,29.92056455,32.28125802,26.59669053,29.8225485,31.87007753,34.32143532,34.27732502,35.88411996,31.5614322,32.23957593,33.84838425,35.4533522,36.52958119,37.36419758,38.12705592,38.11037272,38.72567722,54.37044745,55.60344828,51.27516779,50.6234414,52.42057489,81.82492582,93.97741531,76.95167286,78.6429366,76.18832051,76.07384807,76.53276392,79.04232044,72.24007212,65.04697704,66.03356364,63.81880072,65.59786974,65.1746005,58.03571042,44.79999994,44.30040119,38.80203976,37.22806062,35.76751118,34.37069813,34.19800095,
Libya,LBY,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.204908544,4.335741028,2.991959356,2.339328254,1.986005185,2.082672812,1.865156382,,,,,,,,,
St. Lucia,LCA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,12.69225307,13.14384209,12.3887412,9.981550259,9.359485142,9.992201339,10.79588456,11.11158134,12.14673651,15.33455557,10.91953706,13.72951143,11.02186322,11.60429009,10.18976482,11.0043165,8.784330994,7.341302044,7.460980575,6.870952152,5.396124392,6.715489376,5.905132065,5.850632081,4.758945297,5.503626873,4.552199821,4.440609346,3.46057076,3.323067034,2.902495614,3.939495048,3.83173809,2.530462097,2.160702248,2.459636886,2.724905432,2.375286864,2.396758276,2.429521669,
Latin America & Caribbean,LCN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,16.5114904,14.61959751,14.24568931,13.53997609,12.90544378,12.90581663,12.98437433,12.75791334,13.07650084,12.60283688,11.87131349,12.19329226,13.04153838,11.341496,10.681956,10.20089495,10.01771315,9.330691932,10.23790153,10.61940791,10.70732205,10.81783517,10.21385416,9.909966003,9.139851459,8.78020292,8.550726774,8.107256105,7.398733963,8.371862969,6.692648516,6.404578441,6.237052737,6.226478017,5.946408314,5.574307358,5.627095065,6.398040669,6.755211189,6.347520451,5.72624723,5.365637465,5.463011844,5.553012727,5.42778416,5.383986617,5.429867798,5.158824986,5.318466956,5.402519417,5.214946419,5.68536456,
Least developed countries: UN classification,LDC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,33.01787282,32.82495545,32.48008698,34.27863289,33.90195227,34.22369209,35.59868305,33.60695438,33.57894145,30.76050113,31.41456392,30.38791436,31.5308017,31.11169033,29.37860054,29.86257627,29.80918052,32.0950083,30.77600696,29.36658194,29.5100062,28.51411354,27.60136598,27.60502182,27.59533444,26.85359923,26.22019115,27.77522195,27.03258148,26.144214,25.48248344,25.01413225,
Low income,LIC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,41.05388312,40.5523939,40.60802085,40.22999201,40.50305841,42.76481874,42.72848465,43.21733143,41.3555766,41.90710304,40.38606178,41.74009906,39.02051811,37.85672537,34.49679149,33.8833862,32.8682104,32.09146257,31.06770184,33.13121791,32.59092115,31.70605535,32.6031633,33.12604866,32.53963733,32.00351304,32.94966981,31.84649953,30.98397041,30.3954409,29.97377852,
Liechtenstein,LIE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,32.10419759,32.90995055,31.09252224,32.34974126,30.96238547,28.56488743,28.68265323,30.07723138,31.62786994,29.32323557,28.76776859,27.52395516,26.73869745,27.66915725,33.52872365,30.64942845,29.32061186,30.97782322,30.78518575,27.23629965,27.81798728,27.96159108,26.59945021,28.47600719,28.85648934,28.05746359,27.45499682,27.30228992,26.68362345,25.95598287,26.68499559,27.08797056,26.12236113,24.88070331,23.97383949,23.14012307,22.53906328,21.94860064,21.16449052,20.72848094,19.92731504,20.0666052,14.27932254,13.23051488,12.54380414,11.81947682,11.33628023,11.68316433,13.37920077,12.6919713,9.463473071,9.603196336,7.991970092,8.226434977,8.590259241,8.810432147,8.214541323,
Lower middle income,LMC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,30.86489454,30.44561537,30.5330686,30.58791505,29.22837167,28.78115746,27.83190663,28.75679003,27.53216152,27.59270778,27.72257384,26.71700257,26.95997893,26.80569388,25.19141836,25.35701871,24.79151411,24.93046441,23.70218808,22.54754954,22.82615874,22.73366173,22.04178963,20.28287631,19.5669315,18.95746017,18.72246435,18.49952956,18.82833176,17.51462743,17.35346008,16.94585121,17.03438734,16.74374432,16.63521112,16.48835832,
Low & middle income,LMY,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,30.82354411,30.15996664,31.20240323,31.41231464,29.53511914,27.99935091,27.19937872,26.61218579,27.17098674,27.00262691,25.81659859,25.54915761,24.49064194,23.34289218,23.73237014,23.06972947,23.53788867,23.64627356,23.70643423,23.4437048,21.87543568,21.39515154,20.97303086,20.6368456,19.60890455,20.16292434,18.87885354,17.16733259,16.31939721,16.45185501,15.75555998,15.58994517,14.8027743,14.4753677,13.75699166,12.76774574,12.58692086,12.48289967,12.10016496,11.72116281,10.87165398,10.25229739,10.06133465,9.992754676,9.991239763,9.917578736,9.832557846,9.657032697,9.68449201,9.54202288,9.514362741,9.469312021,
Lesotho,LSO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,93.08376068,94.2177686,94.84640288,89.65127389,88.38483965,83.10213904,57.92894057,48.56416646,48.88582394,45.7646246,47.91013514,30.38846918,46.92877193,56.90245902,45.62576271,41.45667351,34.60753725,43.72283737,37.90442049,38.83406032,24.61090078,26.81046118,17.28247235,17.41733655,16.28632343,17.13232496,17.43124048,15.91708959,15.52200086,14.10736908,13.59783811,8.047161608,9.882330806,9.005796662,8.850347507,9.454807781,8.111419219,7.524400286,8.883475745,9.311756998,8.299346638,8.776119769,6.788966758,6.894790472,6.69723457,6.421187611,5.517099672,5.336286557,5.540641632,6.155892473,5.643123059,5.698447791,5.588937464,6.608066697,6.253948761,5.546472969,5.793720169,
Late-demographic dividend,LTE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,23.42257793,32.06203041,33.49003455,33.68262374,32.42290221,32.26437507,31.38999868,32.68596965,33.51805613,30.60779453,28.47283512,27.45161586,26.75362022,27.20823499,27.45961271,26.22644403,26.65526685,24.79689577,23.12476411,24.80484557,23.90857158,24.70869158,25.2217122,25.52644482,24.82949247,22.5132791,21.6615252,21.21319094,20.52485444,19.27259938,20.21170282,18.50614105,16.19673042,14.95240626,15.25543034,13.92768951,13.6201449,12.6488522,12.1873563,11.66452985,10.5331736,10.24791274,9.919995667,9.584456316,9.69229544,8.622997415,7.984500666,7.763490195,7.78574034,7.533431836,7.131632993,7.389677199,7.195040364,7.195143856,7.0702755,6.948163013,6.897872853,
Lithuania,LTU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0547903,12.16688689,10.74899611,8.741575534,7.260810586,6.277471754,5.469383502,5.360720672,4.930054311,4.607915064,4.777139934,4.276673242,3.866541465,3.654349499,2.807508098,3.325048603,3.857860797,4.441832486,3.948000725,3.787547093,3.63508119,3.283789109,
Luxembourg,LUX,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.009078603,0.892969745,0.821425676,0.897560538,0.806409663,0.697197108,0.663418278,0.801774796,0.561805896,0.623235679,0.400195844,0.378830029,0.456825318,0.348073445,0.282639757,0.27486667,0.281178919,0.402454058,0.31003634,0.297549552,0.254199658,0.267610255,
Latvia,LVA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.895919297,7.661301467,5.732257566,4.466731571,4.332925288,5.118209284,5.015333627,5.123108719,4.52819747,4.780962585,4.284653914,3.724305288,3.744907091,3.302682095,3.675142106,4.432444147,3.882353691,3.698566022,3.723830289,3.795256493,4.147154466,3.936748653,
"Macao SAR, China",MAC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
St. Martin (French part),MAF,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,16.68962898,11.72783811,14.24837354,13.96573509,13.39798143,14.73011219,17.67053847,13.47931254,16.33447289,16.47635303,17.22135358,19.94560417,16.18612021,15.08314476,19.63163921,15.36258284,20.69498185,16.52223677,18.07555162,15.55363367,13.28701195,14.77198297,14.77543398,15.45680641,14.55783876,13.08833989,15.08677534,12.19904304,13.29518848,14.67630468,14.43996406,14.24503084,13.37148397,14.69038248,12.98952219,14.27824495,13.63703328,
Monaco,MCO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.02171038,31.39659239,30.20600976,31.76186036,27.87354754,29.0293824,25.96192571,24.08240094,21.51933201,20.47193218,19.53082382,17.3782666,12.0098031,10.70820139,10.10546674,14.44815639,14.76127686,13.43021764,14.79114657,15.47024465,14.38342365,14.32739972,
Madagascar,MDG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,25.0168796,25.15580842,24.28238834,23.92077377,24.43027936,24.30771486,24.99351593,26.77856572,34.22234961,34.04305551,33.31761548,32.79653778,32.22944415,29.7674682,30.05120856,33.07584521,34.22740193,35.78422679,35.29011343,35.14432992,36.78812071,36.1746966,33.4861221,32.93550001,28.57762837,29.67744332,29.1018947,28.70655944,23.8141109,26.68614373,27.19903115,31.54900669,30.57605585,30.02559888,29.20998685,27.89273834,31.67835872,29.20142869,28.7998927,28.28890375,27.47988558,25.68786349,24.83837028,29.14151624,28.05742909,28.36827541,28.19831097,26.4202201,26.45249934,25.56221608,24.69461114,
Maldives,MDV,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.46382104,10.73674212,9.851297399,9.548174367,9.19523204,8.760953095,6.961348979,6.741227428,5.851134083,6.226885286,8.679772096,7.408707656,6.925008842,7.595730345,5.829519638,6.073876498,5.949437601,5.738111049,6.079227371,5.954687835,6.461215902,6.813883766,
Middle East & North Africa,MEA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.30840086,10.00044078,9.263815292,10.40596298,9.452805678,7.977487985,8.153865396,7.822216267,7.595349941,6.900043382,6.252383804,6.290626076,6.099818049,5.256620545,6.150495952,4.835778429,5.054354442,5.148394346,5.76883171,5.793690587,6.290647793,6.223939724,
Mexico,MEX,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,13.7419466,12.59672518,12.28835497,11.4504205,10.94841847,12.73343415,12.61159475,11.5212545,12.14554706,12.03830462,11.81404082,11.21007044,11.16101531,10.91314932,9.848518191,8.995623433,8.964725785,8.14258082,8.450746684,9.392467013,10.07199469,10.30092129,9.678874801,7.899508337,7.753825485,7.847876909,7.524527922,6.683986175,4.484756544,4.302502297,4.367662749,4.719838656,4.37469987,4.206365878,3.953796773,3.535313249,3.665469947,3.57639671,3.586141596,3.575193304,3.370190492,3.195204692,3.320060565,3.290992534,3.523470306,3.460273979,3.352192896,3.521451232,3.522802013,3.544689879,3.613591389,3.833887166,
Marshall Islands,MHL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.309062592,9.462461541,10.64363224,12.77548941,15.91029219,15.76482888,21.82002792,21.32151832,16.33767334,14.69911736,,
Middle income,MIC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,30.75211906,30.08021903,31.11295938,31.33475182,29.44736278,27.89808915,27.08919001,26.4959263,27.0634924,26.88706605,25.67084955,25.39415148,24.33143604,23.17451914,23.56749068,22.89996631,23.32227154,23.43735308,23.48804932,23.24847325,21.63693182,21.15912686,20.74089884,20.40013866,19.38505296,19.91044615,18.58623712,16.85375207,15.98984658,16.14797509,15.43845807,15.28927856,14.47614436,14.17774419,13.46476907,12.50515577,12.33031094,12.22082481,11.84315556,11.4713644,10.57710275,9.957041003,9.77526876,9.692961307,9.683173802,9.630241936,9.550639006,9.360850905,9.403057603,9.26972964,9.244189135,9.202810166,
"Macedonia, FYR",MKD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.511907421,13.63873213,17.06034555,11.82088202,13.26364716,13.21259539,13.24514155,12.77567733,13.24111032,12.89501233,11.97751919,11.50471041,12.33519228,13.35311701,13.31308862,11.3389995,10.33991172,10.36411951,13.29357413,11.99796857,11.73326688,10.8682044,10.52630275,11.52422912,11.7218332,11.40521388,9.888275755,
